price,carrier,start_date,end_date,total_stops,dep_time_outbound,dep_time_inbound,duration_outbound,duration_inbound,from,to,day_of_week,month_number,day_of_month,outbound_duration_minutes,inbound_duration_minutes,time_of_day_outbound,time_of_day_inbound,day_of_year
1716,Air France,02/16/2024,02/23/2024,2,10:20 AM,11:30 AM,16h 55m, 16h 20m,AMS,BKK,4,2,16,1015.0,980.0,Morning,Morning,47
1716,Air France,02/16/2024,02/23/2024,2,12:25 PM,11:30 AM,14h 50m, 16h 20m,AMS,BKK,4,2,16,890.0,980.0,Afternoon,Morning,47
1716,Air France,02/16/2024,02/23/2024,2,12:25 PM,11:30 AM,14h 50m, 16h 20m,AMS,BKK,4,2,16,890.0,980.0,Afternoon,Morning,47
1737,Air France,02/16/2024,02/23/2024,2,9:30 AM,11:30 AM,17h 45m, 16h 20m,AMS,BKK,4,2,16,1065.0,980.0,Morning,Morning,47
1737,Air France,02/16/2024,02/23/2024,2,10:20 AM,11:30 AM,16h 55m, 16h 20m,AMS,BKK,4,2,16,1015.0,980.0,Morning,Morning,47
1737,Air France,02/16/2024,02/23/2024,2,12:25 PM,11:30 AM,14h 50m, 16h 20m,AMS,BKK,4,2,16,890.0,980.0,Afternoon,Morning,47
1776,Air France,02/16/2024,02/23/2024,2,6:50 AM,11:30 AM,18h 15m, 16h 20m,AMS,BKK,4,2,16,1095.0,980.0,Morning,Morning,47
1776,Air France,02/16/2024,02/23/2024,2,7:20 AM,11:30 AM,17h 45m, 16h 20m,AMS,BKK,4,2,16,1065.0,980.0,Morning,Morning,47
1776,Air France,02/16/2024,02/23/2024,2,8:10 AM,11:30 AM,16h 55m, 16h 20m,AMS,BKK,4,2,16,1015.0,980.0,Morning,Morning,47
1795,Air France,02/16/2024,02/23/2024,2,9:30 AM,11:30 AM,15h 35m, 16h 20m,AMS,BKK,4,2,16,935.0,980.0,Morning,Morning,47
1795,Air France,02/16/2024,02/23/2024,2,10:20 AM,11:30 AM,14h 45m, 16h 20m,AMS,BKK,4,2,16,885.0,980.0,Morning,Morning,47
1797,Air France,02/16/2024,02/23/2024,2,6:50 AM,11:30 AM,18h 15m, 16h 20m,AMS,BKK,4,2,16,1095.0,980.0,Morning,Morning,47
1797,Air France,02/16/2024,02/23/2024,2,7:20 AM,11:30 AM,17h 45m, 16h 20m,AMS,BKK,4,2,16,1065.0,980.0,Morning,Morning,47
1797,Air France,02/16/2024,02/23/2024,2,8:10 AM,11:30 AM,16h 55m, 16h 20m,AMS,BKK,4,2,16,1015.0,980.0,Morning,Morning,47
1816,Air France,02/16/2024,02/23/2024,2,6:50 AM,11:30 AM,18h 15m, 16h 20m,AMS,BKK,4,2,16,1095.0,980.0,Morning,Morning,47
1816,Air France,02/16/2024,02/23/2024,2,7:20 AM,11:30 AM,17h 45m, 16h 20m,AMS,BKK,4,2,16,1065.0,980.0,Morning,Morning,47
1816,Air France,02/16/2024,02/23/2024,2,8:10 AM,11:30 AM,16h 55m, 16h 20m,AMS,BKK,4,2,16,1015.0,980.0,Morning,Morning,47
1627,THAI,02/16/2024,02/23/2024,2,10:25 AM,12:40 PM,13h 55m, 15h 25m,AMS,BKK,4,2,16,835.0,925.0,Morning,Afternoon,47
1627,THAI,02/16/2024,02/23/2024,2,10:25 AM,11:40 PM,13h 55m, 16h 25m,AMS,BKK,4,2,16,835.0,985.0,Morning,Morning,47
1665,THAI,02/16/2024,02/23/2024,2,7:00 AM,12:40 PM,17h 20m, 15h 25m,AMS,BKK,4,2,16,1040.0,925.0,Morning,Afternoon,47
1665,THAI,02/16/2024,02/23/2024,2,7:00 AM,11:40 PM,17h 20m, 16h 25m,AMS,BKK,4,2,16,1040.0,985.0,Morning,Morning,47
1665,THAI,02/16/2024,02/23/2024,2,10:25 AM,12:40 PM,13h 55m, 15h 25m,AMS,BKK,4,2,16,835.0,925.0,Morning,Afternoon,47
1665,THAI,02/16/2024,02/23/2024,2,10:25 AM,11:40 PM,13h 55m, 16h 25m,AMS,BKK,4,2,16,835.0,985.0,Morning,Morning,47
1669,THAI,02/16/2024,02/23/2024,2,6:30 PM,12:40 PM,13h 15m, 15h 25m,AMS,BKK,4,2,16,795.0,925.0,Morning,Afternoon,47
1669,THAI,02/16/2024,02/23/2024,2,6:30 PM,11:40 PM,13h 15m, 16h 25m,AMS,BKK,4,2,16,795.0,985.0,Morning,Morning,47
1683,THAI,02/16/2024,02/23/2024,2,10:25 AM,12:30 AM,13h 55m, 15h 15m,AMS,BKK,4,2,16,835.0,915.0,Morning,Afternoon,47
1720,THAI,02/16/2024,02/23/2024,2,7:00 AM,12:30 AM,17h 20m, 15h 15m,AMS,BKK,4,2,16,1040.0,915.0,Morning,Afternoon,47
1720,THAI,02/16/2024,02/23/2024,2,10:25 AM,12:30 AM,13h 55m, 15h 15m,AMS,BKK,4,2,16,835.0,915.0,Morning,Afternoon,47
1723,THAI,02/16/2024,02/23/2024,2,6:30 PM,12:30 AM,13h 15m, 15h 15m,AMS,BKK,4,2,16,795.0,915.0,Morning,Afternoon,47
1728,THAI,02/16/2024,02/23/2024,2,10:25 AM,12:30 AM,13h 55m, 15h 15m,AMS,BKK,4,2,16,835.0,915.0,Morning,Afternoon,47
1728,THAI,02/16/2024,02/23/2024,2,10:25 AM,12:30 AM,13h 55m, 19h 45m,AMS,BKK,4,2,16,835.0,1185.0,Morning,Afternoon,47
1728,THAI,02/16/2024,02/23/2024,2,10:25 AM,12:30 AM,13h 55m, 22h 20m,AMS,BKK,4,2,16,835.0,1340.0,Morning,Afternoon,47
1730,THAI,02/16/2024,02/23/2024,2,10:25 AM,12:25 AM,13h 55m, 16h 5m,AMS,BKK,4,2,16,835.0,965.0,Morning,Afternoon,47
1766,THAI,02/16/2024,02/23/2024,2,7:00 AM,12:30 AM,17h 20m, 15h 15m,AMS,BKK,4,2,16,1040.0,915.0,Morning,Afternoon,47
1766,THAI,02/16/2024,02/23/2024,2,10:25 AM,12:30 AM,13h 55m, 15h 15m,AMS,BKK,4,2,16,835.0,915.0,Morning,Afternoon,47
1766,THAI,02/16/2024,02/23/2024,2,10:25 AM,12:30 AM,13h 55m, 19h 45m,AMS,BKK,4,2,16,835.0,1185.0,Morning,Afternoon,47
1766,THAI,02/16/2024,02/23/2024,2,10:25 AM,12:30 AM,13h 55m, 22h 20m,AMS,BKK,4,2,16,835.0,1340.0,Morning,Afternoon,47
1767,THAI,02/16/2024,02/23/2024,2,7:00 AM,12:25 AM,17h 20m, 16h 5m,AMS,BKK,4,2,16,1040.0,965.0,Morning,Afternoon,47
1767,THAI,02/16/2024,02/23/2024,2,10:25 AM,12:25 AM,13h 55m, 16h 5m,AMS,BKK,4,2,16,835.0,965.0,Morning,Afternoon,47
1769,THAI,02/16/2024,02/23/2024,2,6:30 PM,12:30 AM,13h 15m, 15h 15m,AMS,BKK,4,2,16,795.0,915.0,Morning,Afternoon,47
1769,THAI,02/16/2024,02/23/2024,2,6:30 PM,12:30 AM,13h 15m, 19h 45m,AMS,BKK,4,2,16,795.0,1185.0,Morning,Afternoon,47
1769,THAI,02/16/2024,02/23/2024,2,6:30 PM,12:30 AM,13h 15m, 22h 20m,AMS,BKK,4,2,16,795.0,1340.0,Morning,Afternoon,47
1680,KLM,02/16/2024,02/23/2024,0,5:05 PM,12:30 PM,11h 0m, 12h 30m,AMS,BKK,4,2,16,660.0,750.0,Morning,Afternoon,47
1683,KLM,02/16/2024,02/23/2024,1,8:10 AM,12:30 PM,19h 5m, 12h 30m,AMS,BKK,4,2,16,1145.0,750.0,Morning,Afternoon,47
1699,KLM,02/16/2024,02/23/2024,1,5:05 PM,11:30 AM,11h 0m, 16h 20m,AMS,BKK,4,2,16,660.0,980.0,Morning,Morning,47
1703,KLM,02/16/2024,02/23/2024,2,8:10 AM,11:30 AM,19h 5m, 16h 20m,AMS,BKK,4,2,16,1145.0,980.0,Morning,Morning,47
1814,KLM,02/16/2024,02/23/2024,1,9:30 AM,12:30 PM,17h 45m, 12h 30m,AMS,BKK,4,2,16,1065.0,750.0,Morning,Afternoon,47
1814,KLM,02/16/2024,02/23/2024,1,10:20 AM,12:30 PM,16h 55m, 12h 30m,AMS,BKK,4,2,16,1015.0,750.0,Morning,Afternoon,47
1814,KLM,02/16/2024,02/23/2024,1,12:25 PM,12:30 PM,14h 50m, 12h 30m,AMS,BKK,4,2,16,890.0,750.0,Afternoon,Afternoon,47
1834,KLM,02/16/2024,02/23/2024,2,9:30 AM,11:30 AM,17h 45m, 16h 20m,AMS,BKK,4,2,16,1065.0,980.0,Morning,Morning,47
1834,KLM,02/16/2024,02/23/2024,2,10:20 AM,11:30 AM,16h 55m, 16h 20m,AMS,BKK,4,2,16,1015.0,980.0,Morning,Morning,47
1834,KLM,02/16/2024,02/23/2024,2,12:25 PM,11:30 AM,14h 50m, 16h 20m,AMS,BKK,4,2,16,890.0,980.0,Afternoon,Morning,47
1890,KLM,02/16/2024,02/23/2024,1,6:50 AM,12:30 PM,18h 15m, 12h 30m,AMS,BKK,4,2,16,1095.0,750.0,Morning,Afternoon,47
1890,KLM,02/16/2024,02/23/2024,1,7:20 AM,12:30 PM,17h 45m, 12h 30m,AMS,BKK,4,2,16,1065.0,750.0,Morning,Afternoon,47
1890,KLM,02/16/2024,02/23/2024,1,8:10 AM,12:30 PM,16h 55m, 12h 30m,AMS,BKK,4,2,16,1015.0,750.0,Morning,Afternoon,47
1910,KLM,02/16/2024,02/23/2024,2,6:50 AM,11:30 AM,18h 15m, 16h 20m,AMS,BKK,4,2,16,1095.0,980.0,Morning,Morning,47
1910,KLM,02/16/2024,02/23/2024,2,7:20 AM,11:30 AM,17h 45m, 16h 20m,AMS,BKK,4,2,16,1065.0,980.0,Morning,Morning,47
1910,KLM,02/16/2024,02/23/2024,2,8:10 AM,11:30 AM,16h 55m, 16h 20m,AMS,BKK,4,2,16,1015.0,980.0,Morning,Morning,47
1927,KLM,02/16/2024,02/23/2024,1,9:30 AM,12:30 PM,15h 35m, 12h 30m,AMS,BKK,4,2,16,935.0,750.0,Morning,Afternoon,47
1927,KLM,02/16/2024,02/23/2024,1,10:20 AM,12:30 PM,14h 45m, 12h 30m,AMS,BKK,4,2,16,885.0,750.0,Morning,Afternoon,47
1947,KLM,02/16/2024,02/23/2024,2,9:30 AM,11:30 AM,15h 35m, 16h 20m,AMS,BKK,4,2,16,935.0,980.0,Morning,Morning,47
1947,KLM,02/16/2024,02/23/2024,2,10:20 AM,11:30 AM,14h 45m, 16h 20m,AMS,BKK,4,2,16,885.0,980.0,Morning,Morning,47
1899,Qatar Airways,02/16/2024,02/23/2024,2,2:00 PM,2:10 AM,16h 50m, 17h 20m,AMS,BKK,4,2,16,1010.0,1040.0,Early Morning,Early Morning,47
1899,Qatar Airways,02/16/2024,02/23/2024,2,3:15 PM,2:10 AM,14h 50m, 17h 20m,AMS,BKK,4,2,16,890.0,1040.0,Early Morning,Early Morning,47
1899,Qatar Airways,02/16/2024,02/23/2024,2,3:15 PM,2:10 AM,15h 35m, 17h 20m,AMS,BKK,4,2,16,935.0,1040.0,Early Morning,Early Morning,47
2050,Qatar Airways,02/16/2024,02/23/2024,2,2:00 PM,2:10 AM,16h 5m, 17h 20m,AMS,BKK,4,2,16,965.0,1040.0,Early Morning,Early Morning,47
2050,Qatar Airways,02/16/2024,02/23/2024,2,2:00 PM,3:00 AM,16h 50m, 16h 30m,AMS,BKK,4,2,16,1010.0,990.0,Early Morning,Early Morning,47
2050,Qatar Airways,02/16/2024,02/23/2024,2,3:15 PM,3:00 AM,14h 50m, 16h 30m,AMS,BKK,4,2,16,890.0,990.0,Early Morning,Early Morning,47
2050,Qatar Airways,02/16/2024,02/23/2024,2,3:15 PM,3:00 AM,15h 35m, 16h 30m,AMS,BKK,4,2,16,935.0,990.0,Early Morning,Early Morning,47
2050,Qatar Airways,02/16/2024,02/23/2024,2,3:15 PM,7:10 PM,14h 50m, 21h 50m,AMS,BKK,4,2,16,890.0,1310.0,Early Morning,Morning,47
2050,Qatar Airways,02/16/2024,02/23/2024,2,3:15 PM,8:40 PM,14h 50m, 20h 20m,AMS,BKK,4,2,16,890.0,1220.0,Early Morning,Morning,47
2050,Qatar Airways,02/16/2024,02/23/2024,2,3:15 PM,8:40 PM,14h 50m, 22h 50m,AMS,BKK,4,2,16,890.0,1370.0,Early Morning,Morning,47
2050,Qatar Airways,02/16/2024,02/23/2024,2,3:15 PM,8:40 PM,15h 35m, 20h 20m,AMS,BKK,4,2,16,935.0,1220.0,Early Morning,Morning,47
2201,Qatar Airways,02/16/2024,02/23/2024,2,2:00 PM,3:00 AM,16h 5m, 16h 30m,AMS,BKK,4,2,16,965.0,990.0,Early Morning,Early Morning,47
1921,Austrian,02/16/2024,02/23/2024,2,10:00 AM,11:50 PM,23h 30m, 15h 20m,AMS,BKK,4,2,16,1410.0,920.0,Morning,Morning,47
1921,Austrian,02/16/2024,02/23/2024,2,10:00 AM,11:50 PM,23h 30m, 17h 45m,AMS,BKK,4,2,16,1410.0,1065.0,Morning,Morning,47
1921,Austrian,02/16/2024,02/23/2024,2,10:00 AM,11:50 PM,23h 30m, 25h 25m,AMS,BKK,4,2,16,1410.0,1525.0,Morning,Morning,47
1921,Austrian,02/16/2024,02/23/2024,2,12:25 PM,11:50 PM,21h 5m, 15h 20m,AMS,BKK,4,2,16,1265.0,920.0,Afternoon,Morning,47
1921,Austrian,02/16/2024,02/23/2024,2,12:25 PM,11:50 PM,21h 5m, 17h 45m,AMS,BKK,4,2,16,1265.0,1065.0,Afternoon,Morning,47
1921,Austrian,02/16/2024,02/23/2024,2,12:25 PM,11:50 PM,21h 5m, 25h 25m,AMS,BKK,4,2,16,1265.0,1525.0,Afternoon,Morning,47
1921,Austrian,02/16/2024,02/23/2024,2,8:00 PM,11:50 PM,13h 30m, 15h 20m,AMS,BKK,4,2,16,810.0,920.0,Morning,Morning,47
1921,Austrian,02/16/2024,02/23/2024,2,8:00 PM,11:50 PM,13h 30m, 17h 45m,AMS,BKK,4,2,16,810.0,1065.0,Morning,Morning,47
1921,Austrian,02/16/2024,02/23/2024,2,8:00 PM,11:50 PM,13h 30m, 25h 25m,AMS,BKK,4,2,16,810.0,1525.0,Morning,Morning,47
1937,Singapore Airlines,02/16/2024,02/23/2024,2,10:25 AM,3:40 PM,16h 10m, 21h 5m,AMS,BKK,4,2,16,970.0,1265.0,Morning,Early Morning,47
1937,Singapore Airlines,02/16/2024,02/23/2024,2,10:25 AM,3:40 PM,18h 40m, 21h 5m,AMS,BKK,4,2,16,1120.0,1265.0,Morning,Early Morning,47
2070,Singapore Airlines,02/16/2024,02/23/2024,2,10:25 AM,6:05 PM,16h 10m, 18h 40m,AMS,BKK,4,2,16,970.0,1120.0,Morning,Morning,47
2070,Singapore Airlines,02/16/2024,02/23/2024,2,10:25 AM,6:05 PM,18h 40m, 18h 40m,AMS,BKK,4,2,16,1120.0,1120.0,Morning,Morning,47
1973,Korean Air,02/16/2024,02/23/2024,2,8:35 PM,11:15 PM,18h 55m, 24h 0m,AMS,BKK,4,2,16,1135.0,1440.0,Morning,Morning,47
1973,Korean Air,02/16/2024,02/23/2024,2,8:35 PM,11:15 PM,20h 45m, 24h 0m,AMS,BKK,4,2,16,1245.0,1440.0,Morning,Morning,47
1973,Korean Air,02/16/2024,02/23/2024,2,8:35 PM,11:15 PM,21h 40m, 24h 0m,AMS,BKK,4,2,16,1300.0,1440.0,Morning,Morning,47
2323,Korean Air,02/16/2024,02/23/2024,2,8:35 PM,9:30 PM,18h 55m, 25h 45m,AMS,BKK,4,2,16,1135.0,1545.0,Morning,Morning,47
2323,Korean Air,02/16/2024,02/23/2024,2,8:35 PM,9:30 PM,20h 45m, 25h 45m,AMS,BKK,4,2,16,1245.0,1545.0,Morning,Morning,47
2323,Korean Air,02/16/2024,02/23/2024,2,8:35 PM,9:30 PM,21h 40m, 25h 45m,AMS,BKK,4,2,16,1300.0,1545.0,Morning,Morning,47
2948,Korean Air,02/16/2024,02/23/2024,2,8:35 PM,10:25 PM,18h 55m, 24h 50m,AMS,BKK,4,2,16,1135.0,1490.0,Morning,Morning,47
2948,Korean Air,02/16/2024,02/23/2024,2,8:35 PM,10:25 PM,20h 45m, 24h 50m,AMS,BKK,4,2,16,1245.0,1490.0,Morning,Morning,47
2948,Korean Air,02/16/2024,02/23/2024,2,8:35 PM,10:25 PM,21h 40m, 24h 50m,AMS,BKK,4,2,16,1300.0,1490.0,Morning,Morning,47
2086,EVA Air,02/16/2024,02/23/2024,2,4:10 PM,2:45 AM,17h 35m, 14h 50m,AMS,BKK,4,2,16,1055.0,890.0,Early Morning,Early Morning,47
2086,EVA Air,02/16/2024,02/23/2024,2,4:10 PM,2:45 AM,17h 35m, 20h 0m,AMS,BKK,4,2,16,1055.0,1200.0,Early Morning,Early Morning,47
2086,EVA Air,02/16/2024,02/23/2024,2,4:10 PM,2:45 AM,17h 35m, 22h 30m,AMS,BKK,4,2,16,1055.0,1350.0,Early Morning,Early Morning,47
2086,EVA Air,02/16/2024,02/23/2024,2,5:30 PM,2:45 AM,16h 15m, 14h 50m,AMS,BKK,4,2,16,975.0,890.0,Morning,Early Morning,47
2086,EVA Air,02/16/2024,02/23/2024,2,5:30 PM,2:45 AM,16h 15m, 20h 0m,AMS,BKK,4,2,16,975.0,1200.0,Morning,Early Morning,47
2086,EVA Air,02/16/2024,02/23/2024,2,5:30 PM,2:45 AM,16h 15m, 22h 30m,AMS,BKK,4,2,16,975.0,1350.0,Morning,Early Morning,47
2298,EVA Air,02/16/2024,02/23/2024,2,4:45 PM,2:45 AM,17h 0m, 14h 50m,AMS,BKK,4,2,16,1020.0,890.0,Early Morning,Early Morning,47
2298,EVA Air,02/16/2024,02/23/2024,2,4:45 PM,2:45 AM,17h 0m, 20h 0m,AMS,BKK,4,2,16,1020.0,1200.0,Early Morning,Early Morning,47
2298,EVA Air,02/16/2024,02/23/2024,2,4:45 PM,2:45 AM,17h 0m, 22h 30m,AMS,BKK,4,2,16,1020.0,1350.0,Early Morning,Early Morning,47
2298,EVA Air,02/16/2024,02/23/2024,2,6:50 PM,2:45 AM,14h 55m, 14h 50m,AMS,BKK,4,2,16,895.0,890.0,Morning,Early Morning,47
2298,EVA Air,02/16/2024,02/23/2024,2,6:50 PM,2:45 AM,14h 55m, 20h 0m,AMS,BKK,4,2,16,895.0,1200.0,Morning,Early Morning,47
2298,EVA Air,02/16/2024,02/23/2024,2,6:50 PM,2:45 AM,14h 55m, 22h 30m,AMS,BKK,4,2,16,895.0,1350.0,Morning,Early Morning,47
4098,EVA Air,02/16/2024,02/23/2024,2,12:25 PM,2:45 AM,15h 25m, 14h 50m,AMS,BKK,4,2,16,925.0,890.0,Afternoon,Early Morning,47
13461,Qantas,02/16/2024,02/23/2024,2,2:30 PM,8:35 PM,15h 35m, 17h 15m,AMS,BKK,4,2,16,935.0,1035.0,Early Morning,Morning,47
13461,Qantas,02/16/2024,02/23/2024,2,2:30 PM,8:35 PM,15h 35m, 22h 5m,AMS,BKK,4,2,16,935.0,1325.0,Early Morning,Morning,47
13461,Qantas,02/16/2024,02/23/2024,2,2:30 PM,8:35 PM,16h 25m, 17h 15m,AMS,BKK,4,2,16,985.0,1035.0,Early Morning,Morning,47
13461,Qantas,02/16/2024,02/23/2024,2,2:30 PM,8:35 PM,16h 25m, 22h 5m,AMS,BKK,4,2,16,985.0,1325.0,Early Morning,Morning,47
941,Emirates,02/17/2024,02/24/2024,2,10:00 PM,4:40 PM,14h 5m, 21h 10m,AMS,BKK,5,2,17,845.0,1270.0,Morning,Early Morning,48
941,Emirates,02/17/2024,02/24/2024,2,10:00 PM,4:40 PM,14h 40m, 21h 10m,AMS,BKK,5,2,17,880.0,1270.0,Morning,Early Morning,48
1070,Emirates,02/17/2024,02/24/2024,2,10:35 AM,4:40 PM,15h 0m, 21h 10m,AMS,BKK,5,2,17,900.0,1270.0,Morning,Early Morning,48
1070,Emirates,02/17/2024,02/24/2024,2,10:35 AM,4:40 PM,19h 30m, 21h 10m,AMS,BKK,5,2,17,1170.0,1270.0,Morning,Early Morning,48
1070,Emirates,02/17/2024,02/24/2024,2,10:35 AM,4:40 PM,20h 20m, 21h 10m,AMS,BKK,5,2,17,1220.0,1270.0,Morning,Early Morning,48
1070,Emirates,02/17/2024,02/24/2024,2,2:30 PM,4:40 PM,15h 35m, 21h 10m,AMS,BKK,5,2,17,935.0,1270.0,Early Morning,Early Morning,48
1070,Emirates,02/17/2024,02/24/2024,2,2:30 PM,4:40 PM,16h 25m, 21h 10m,AMS,BKK,5,2,17,985.0,1270.0,Early Morning,Early Morning,48
1070,Emirates,02/17/2024,02/24/2024,2,2:30 PM,4:40 PM,21h 35m, 21h 10m,AMS,BKK,5,2,17,1295.0,1270.0,Early Morning,Early Morning,48
1070,Emirates,02/17/2024,02/24/2024,2,10:00 PM,3:10 AM,14h 5m, 22h 50m,AMS,BKK,5,2,17,845.0,1370.0,Morning,Early Morning,48
1070,Emirates,02/17/2024,02/24/2024,2,10:00 PM,3:10 AM,14h 40m, 22h 50m,AMS,BKK,5,2,17,880.0,1370.0,Morning,Early Morning,48
1070,Emirates,02/17/2024,02/24/2024,2,10:00 PM,9:30 AM,14h 5m, 16h 30m,AMS,BKK,5,2,17,845.0,990.0,Morning,Morning,48
1070,Emirates,02/17/2024,02/24/2024,2,10:00 PM,9:30 AM,14h 40m, 16h 30m,AMS,BKK,5,2,17,880.0,990.0,Morning,Morning,48
1163,Emirates,02/17/2024,02/24/2024,2,10:00 PM,1:05 AM,14h 5m, 17h 35m,AMS,BKK,5,2,17,845.0,1055.0,Morning,Early Morning,48
1163,Emirates,02/17/2024,02/24/2024,2,10:00 PM,1:05 AM,14h 40m, 17h 35m,AMS,BKK,5,2,17,880.0,1055.0,Morning,Early Morning,48
1163,Emirates,02/17/2024,02/24/2024,2,10:00 PM,2:00 AM,14h 5m, 16h 40m,AMS,BKK,5,2,17,845.0,1000.0,Morning,Early Morning,48
1163,Emirates,02/17/2024,02/24/2024,2,10:00 PM,2:00 AM,14h 40m, 16h 40m,AMS,BKK,5,2,17,880.0,1000.0,Morning,Early Morning,48
1163,Emirates,02/17/2024,02/24/2024,2,10:00 PM,3:10 AM,14h 5m, 15h 30m,AMS,BKK,5,2,17,845.0,930.0,Morning,Early Morning,48
1163,Emirates,02/17/2024,02/24/2024,2,10:00 PM,3:10 AM,14h 40m, 15h 30m,AMS,BKK,5,2,17,880.0,930.0,Morning,Early Morning,48
1163,Emirates,02/17/2024,02/24/2024,2,10:00 PM,8:35 PM,14h 5m, 17h 15m,AMS,BKK,5,2,17,845.0,1035.0,Morning,Morning,48
1163,Emirates,02/17/2024,02/24/2024,2,10:00 PM,8:35 PM,14h 5m, 22h 5m,AMS,BKK,5,2,17,845.0,1325.0,Morning,Morning,48
1163,Emirates,02/17/2024,02/24/2024,2,10:00 PM,8:35 PM,14h 40m, 17h 15m,AMS,BKK,5,2,17,880.0,1035.0,Morning,Morning,48
1163,Emirates,02/17/2024,02/24/2024,2,10:00 PM,8:35 PM,14h 40m, 22h 5m,AMS,BKK,5,2,17,880.0,1325.0,Morning,Morning,48
1199,Emirates,02/17/2024,02/24/2024,2,10:35 AM,3:10 AM,15h 0m, 22h 50m,AMS,BKK,5,2,17,900.0,1370.0,Morning,Early Morning,48
1199,Emirates,02/17/2024,02/24/2024,2,10:35 AM,3:10 AM,19h 30m, 22h 50m,AMS,BKK,5,2,17,1170.0,1370.0,Morning,Early Morning,48
1199,Emirates,02/17/2024,02/24/2024,2,10:35 AM,3:10 AM,20h 20m, 22h 50m,AMS,BKK,5,2,17,1220.0,1370.0,Morning,Early Morning,48
1103,EVA Air,02/17/2024,02/24/2024,0,9:30 PM,12:15 PM,11h 0m, 13h 5m,AMS,BKK,5,2,17,660.0,785.0,Morning,Afternoon,48
1115,EVA Air,02/17/2024,02/24/2024,1,5:40 PM,12:15 PM,34h 10m, 13h 5m,AMS,BKK,5,2,17,2050.0,785.0,Morning,Afternoon,48
1115,EVA Air,02/17/2024,02/24/2024,1,8:00 PM,12:15 PM,31h 50m, 13h 5m,AMS,BKK,5,2,17,1910.0,785.0,Morning,Afternoon,48
1872,EVA Air,02/17/2024,02/24/2024,1,2:40 PM,12:15 PM,19h 5m, 13h 5m,AMS,BKK,5,2,17,1145.0,785.0,Early Morning,Afternoon,48
1872,EVA Air,02/17/2024,02/24/2024,1,4:05 PM,12:15 PM,17h 40m, 13h 5m,AMS,BKK,5,2,17,1060.0,785.0,Early Morning,Afternoon,48
1872,EVA Air,02/17/2024,02/24/2024,1,5:30 PM,12:15 PM,16h 15m, 13h 5m,AMS,BKK,5,2,17,975.0,785.0,Morning,Afternoon,48
1113,Turkish Airlines,02/17/2024,02/24/2024,2,12:00 PM,11:45 PM,16h 10m, 19h 15m,AMS,BKK,5,2,17,970.0,1155.0,Afternoon,Morning,48
1113,Turkish Airlines,02/17/2024,02/24/2024,2,12:00 PM,11:45 PM,16h 10m, 19h 40m,AMS,BKK,5,2,17,970.0,1180.0,Afternoon,Morning,48
1113,Turkish Airlines,02/17/2024,02/24/2024,2,12:00 PM,11:45 PM,21h 20m, 19h 15m,AMS,BKK,5,2,17,1280.0,1155.0,Afternoon,Morning,48
1113,Turkish Airlines,02/17/2024,02/24/2024,2,12:00 PM,11:45 PM,21h 20m, 19h 40m,AMS,BKK,5,2,17,1280.0,1180.0,Afternoon,Morning,48
1113,Turkish Airlines,02/17/2024,02/24/2024,2,2:00 PM,11:45 PM,14h 10m, 19h 15m,AMS,BKK,5,2,17,850.0,1155.0,Early Morning,Morning,48
1113,Turkish Airlines,02/17/2024,02/24/2024,2,2:00 PM,11:45 PM,14h 10m, 19h 40m,AMS,BKK,5,2,17,850.0,1180.0,Early Morning,Morning,48
1113,Turkish Airlines,02/17/2024,02/24/2024,2,2:00 PM,11:45 PM,19h 20m, 19h 15m,AMS,BKK,5,2,17,1160.0,1155.0,Early Morning,Morning,48
1113,Turkish Airlines,02/17/2024,02/24/2024,2,2:00 PM,11:45 PM,19h 20m, 19h 40m,AMS,BKK,5,2,17,1160.0,1180.0,Early Morning,Morning,48
1113,Turkish Airlines,02/17/2024,02/24/2024,2,2:50 PM,11:45 PM,18h 30m, 19h 15m,AMS,BKK,5,2,17,1110.0,1155.0,Early Morning,Morning,48
1113,Turkish Airlines,02/17/2024,02/24/2024,2,2:50 PM,11:45 PM,18h 30m, 19h 40m,AMS,BKK,5,2,17,1110.0,1180.0,Early Morning,Morning,48
1113,Turkish Airlines,02/17/2024,02/24/2024,2,6:30 PM,11:45 PM,14h 50m, 19h 15m,AMS,BKK,5,2,17,890.0,1155.0,Morning,Morning,48
1113,Turkish Airlines,02/17/2024,02/24/2024,2,6:30 PM,11:45 PM,14h 50m, 19h 40m,AMS,BKK,5,2,17,890.0,1180.0,Morning,Morning,48
1299,Turkish Airlines,02/17/2024,02/24/2024,2,12:00 PM,6:25 AM,16h 10m, 16h 30m,AMS,BKK,5,2,17,970.0,990.0,Afternoon,Morning,48
1299,Turkish Airlines,02/17/2024,02/24/2024,2,12:00 PM,6:25 AM,16h 10m, 20h 30m,AMS,BKK,5,2,17,970.0,1230.0,Afternoon,Morning,48
1299,Turkish Airlines,02/17/2024,02/24/2024,2,12:00 PM,6:25 AM,21h 20m, 16h 30m,AMS,BKK,5,2,17,1280.0,990.0,Afternoon,Morning,48
1299,Turkish Airlines,02/17/2024,02/24/2024,2,12:00 PM,6:25 AM,21h 20m, 20h 30m,AMS,BKK,5,2,17,1280.0,1230.0,Afternoon,Morning,48
1299,Turkish Airlines,02/17/2024,02/24/2024,2,2:00 PM,6:25 AM,14h 10m, 16h 30m,AMS,BKK,5,2,17,850.0,990.0,Early Morning,Morning,48
